location_key,date,new_confirmed,day_of_week,Prediccion
PE,2022-06-17,1400.0,Friday,99.0
PE,2022-06-18,1489.0,Saturday,243.0
PE,2022-06-19,1635.0,Sunday,259.0
PE,2022-06-20,1492.0,Monday,262.0
PE,2022-06-21,2134.0,Tuesday,194.0
PE,2022-06-22,2487.0,Wednesday,515.0
PE,2022-06-23,2951.0,Thursday,873.0
PE,2022-06-24,2558.0,Friday,1111.0
PE,2022-06-25,2341.0,Saturday,1010.0
PE,2022-06-26,3465.0,Sunday,943.0
PE,2022-06-27,700.0,Monday,1472.0
PE,2022-06-28,3172.0,Tuesday,622.0
PE,2022-06-29,4290.0,Wednesday,1841.0
PE,2022-06-30,1711.0,Thursday,2470.0
PE,2022-07-01,2994.0,Friday,1204.0
PE,2022-07-02,5122.0,Saturday,1815.0
PE,2022-07-03,2611.0,Sunday,2701.0
PE,2022-07-04,2532.0,Monday,1031.0
PE,2022-07-05,4138.0,Tuesday,2094.0
PE,2022-07-06,6004.0,Wednesday,2763.0
PE,2022-07-07,6106.0,Thursday,2815.0
PE,2022-07-08,6376.0,Friday,3748.0
PE,2022-07-09,6358.0,Saturday,4251.0
PE,2022-07-10,6109.0,Sunday,3271.0
PE,2022-07-11,8061.0,Monday,3409.0
PE,2022-07-12,8000.0,Tuesday,5171.0
PE,2022-07-13,12538.0,Wednesday,5913.0
PE,2022-07-14,10610.0,Thursday,7928.0
PE,2022-07-15,15518.0,Friday,7287.0
PE,2022-07-16,10982.0,Saturday,9293.0
PE,2022-07-17,8774.0,Sunday,7686.0
PE,2022-07-18,11810.0,Monday,7406.0
PE,2022-07-19,12288.0,Tuesday,9413.0
PE,2022-07-20,14154.0,Wednesday,11081.0
PE,2022-07-21,14006.0,Thursday,11983.0
PE,2022-07-22,14911.0,Friday,13060.0
PE,2022-07-23,12971.0,Saturday,11324.0
PE,2022-07-24,9324.0,Sunday,10186.0
PE,2022-07-25,5994.0,Monday,9847.0
PE,2022-07-26,14186.0,Tuesday,8870.0
PE,2022-07-27,14423.0,Wednesday,12989.0
PE,2022-07-28,15327.0,Thursday,13330.0
PE,2022-07-29,6467.0,Friday,13734.0
PE,2022-07-30,5454.0,Saturday,8610.0
PE,2022-07-31,8920.0,Sunday,6056.0
PE,2022-08-01,4636.0,Monday,7638.0
PE,2022-08-02,9238.0,Tuesday,9059.0
PE,2022-08-03,9094.0,Wednesday,11189.0
PE,2022-08-04,7644.0,Thursday,10038.0
PE,2022-08-05,11013.0,Friday,5845.0
PE,2022-08-06,10018.0,Saturday,7458.0
PE,2022-08-07,5385.0,Sunday,7690.0
PE,2022-08-08,3438.0,Monday,4845.0
PE,2022-08-09,10514.0,Tuesday,5677.0
PE,2022-08-10,11878.0,Wednesday,8351.0
PE,2022-08-11,10221.0,Thursday,9075.0
PE,2022-08-12,10882.0,Friday,9516.0
PE,2022-08-13,8185.0,Saturday,8594.0
PE,2022-08-14,5598.0,Sunday,5346.0
PE,2022-08-15,3393.0,Monday,4662.0
PE,2022-08-16,6970.0,Tuesday,6628.0
PE,2022-08-17,8693.0,Wednesday,8352.0
PE,2022-08-18,8784.0,Thursday,8624.0
PE,2022-08-19,5903.0,Friday,8485.0
PE,2022-08-20,9226.0,Saturday,5783.0
PE,2022-08-21,3421.0,Sunday,5777.0
PE,2022-08-22,1906.0,Monday,3130.0
PE,2022-08-23,5231.0,Tuesday,4052.0
PE,2022-08-24,5486.0,Wednesday,6118.0
PE,2022-08-25,4739.0,Thursday,5826.0
PE,2022-08-26,3286.0,Friday,4975.0
PE,2022-08-27,2878.0,Saturday,4626.0
PE,2022-08-28,2255.0,Sunday,1940.0
PE,2022-08-29,1138.0,Monday,1656.0
PE,2022-08-30,1718.0,Tuesday,2489.0
PE,2022-08-31,1233.0,Wednesday,2687.0
