location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CO,2022-01-10,CO,Colombia,21120.0,137.0,66646518.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.125,74.457637,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-11,CO,Colombia,33993.0,147.0,66935960.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.484127,75.657665,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-12,CO,Colombia,34215.0,149.0,67269813.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.071429,73.303282,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-13,CO,Colombia,33458.0,165.0,67597103.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.898148,79.712487,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-14,CO,Colombia,30504.0,171.0,67904417.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.361111,71.799965,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-15,CO,Colombia,26139.0,207.0,68156006.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.904762,71.163321,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-16,CO,Colombia,16249.0,198.0,68156006.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.301587,68.34275,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-17,CO,Colombia,23949.0,221.0,68596190.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.960317,73.716898,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-18,CO,Colombia,25105.0,232.0,68880919.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.173611,73.683766,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-19,CO,Colombia,27069.0,223.0,69176876.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.325397,66.134882,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-20,CO,Colombia,24509.0,224.0,69176876.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.769841,61.075091,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-21,CO,Colombia,18691.0,221.0,69789455.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.814815,60.234469,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-22,CO,Colombia,6616.0,122.0,69789455.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.740741,73.256723,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-23,CO,Colombia,91.0,21.0,70105545.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.277778,71.72718,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-24,CO,Colombia,21219.0,237.0,70350747.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.277778,69.353845,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-25,CO,Colombia,19512.0,260.0,70595963.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.714286,80.010686,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-26,CO,Colombia,17889.0,282.0,70595963.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.020833,73.738391,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-27,CO,Colombia,17663.0,273.0,71090693.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.611111,73.83234,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-28,CO,Colombia,20946.0,268.0,71320917.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.5,68.148421,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-29,CO,Colombia,18450.0,272.0,71597387.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.84127,65.44283,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-30,CO,Colombia,16119.0,247.0,71700174.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.071429,66.690422,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-01-31,CO,Colombia,15284.0,221.0,71927908.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.229167,61.526838,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-01,CO,Colombia,14454.0,251.0,72153729.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.840278,59.446275,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-02,CO,Colombia,15110.0,230.0,72614845.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.428571,57.838623,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-03,CO,Colombia,13568.0,262.0,72614845.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.743056,60.078657,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-04,CO,Colombia,13390.0,239.0,72926924.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.020833,71.291283,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-05,CO,Colombia,12567.0,236.0,73129930.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.416667,78.761022,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-06,CO,Colombia,10356.0,239.0,73325312.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.423611,76.710512,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-07,CO,Colombia,9080.0,235.0,73549566.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.261905,76.132437,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-08,CO,Colombia,9730.0,205.0,73778566.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.888889,87.518588,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-09,CO,Colombia,8785.0,207.0,74043064.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.314815,79.210473,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-10,CO,Colombia,8269.0,179.0,74290915.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.579365,76.58687,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-11,CO,Colombia,5421.0,181.0,74561909.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.37963,72.697973,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-12,CO,Colombia,6572.0,189.0,74766645.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.296296,68.632242,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-13,CO,Colombia,5532.0,162.0,74852552.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.65873,70.120943,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-14,CO,Colombia,3162.0,186.0,75086726.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.861111,77.219593,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-15,CO,Colombia,3731.0,138.0,75320803.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.955556,73.377681,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-16,CO,Colombia,4142.0,147.0,75533930.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.87963,69.900568,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-17,CO,Colombia,4013.0,147.0,75732846.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.259259,68.683203,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-18,CO,Colombia,4020.0,136.0,75732846.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.198413,75.48035,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-19,CO,Colombia,4498.0,127.0,75962425.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.712963,76.482388,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-20,CO,Colombia,3381.0,110.0,76193263.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.62963,76.6623,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-21,CO,Colombia,2910.0,99.0,76367277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.928571,67.174154,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-22,CO,Colombia,2174.0,80.0,76557520.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.236111,68.402494,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-23,CO,Colombia,2181.0,79.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.259259,67.799664,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-24,CO,Colombia,2249.0,57.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.833333,77.905723,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-25,CO,Colombia,2159.0,80.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.395833,74.445942,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-26,CO,Colombia,2078.0,97.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.916667,78.818682,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-27,CO,Colombia,1908.0,95.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.981481,85.291328,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-02-28,CO,Colombia,1882.0,74.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.5,87.047284,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-01,CO,Colombia,1218.0,87.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.180556,76.440035,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-02,CO,Colombia,1222.0,45.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.155556,78.793668,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-03,CO,Colombia,1051.0,40.0,76733198.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.293651,84.862932,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-04,CO,Colombia,1351.0,45.0,77655719.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.425926,79.732583,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-05,CO,Colombia,1191.0,53.0,77655719.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.055556,75.292202,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-06,CO,Colombia,1088.0,54.0,77655719.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.481481,83.520304,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-07,CO,Colombia,952.0,29.0,77655719.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.468254,76.798911,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-08,CO,Colombia,760.0,34.0,77655719.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.037037,73.315054,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-09,CO,Colombia,739.0,35.0,78423261.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.240741,67.694247,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-10,CO,Colombia,719.0,31.0,78423261.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.740741,66.941235,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-11,CO,Colombia,782.0,35.0,78682668.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.87037,73.4784,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-12,CO,Colombia,677.0,28.0,78682668.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.888889,68.599551,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-13,CO,Colombia,486.0,14.0,78682668.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.166667,72.927062,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-14,CO,Colombia,469.0,18.0,78682668.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.111111,74.818974,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-03-15,CO,Colombia,573.0,20.0,78682668.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.981481,74.365537,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
